Date,Close,MA5,MA10,EMA12,EMA26,Return,Volatility,RSI,MACD,MACD_signal,BB_upper,BB_lower,Momentum,target
2018-02-14,39.394657135009766,37.91179428100586,37.88147087097168,38.46737722661274,39.15004235902789,0.018437563916934296,0.02921155995390613,46.55383525082425,-0.6826651324151527,-0.7174781612454616,40.038661431879106,35.72428031006426,0.145904541015625,1
2018-02-15,40.71744918823242,38.781263732910155,38.0201358795166,38.813542143785,39.2661465685986,0.03357795572859801,0.03101300319181486,52.2026445447039,-0.4526044248136003,-0.6645034139590893,40.705094050732484,35.33517770830072,1.3866500854492188,0
2018-02-16,40.58565139770508,39.535404968261716,38.3162784576416,39.08617433669578,39.36388766705093,-0.003236887210641748,0.026477029665096043,55.54839950584859,-0.2777133303551551,-0.5871453972383024,41.426717621313635,35.20583929396957,2.96142578125,0
2018-02-20,40.44914245605469,39.96567306518555,38.69277153015137,39.295861739674066,39.44427691068084,-0.003363477902885381,0.024283555456261065,56.0384581658982,-0.14841517100677493,-0.4993993519919969,41.83646844998127,35.54907461032147,3.7649307250976562,0
2018-02-21,40.26553726196289,40.28248748779297,38.89759407043457,39.445042589256964,39.505111010775806,-0.004539161597585717,0.02186002631402334,54.66064234556848,-0.060068421518842285,-0.41153316589736605,42.16795766875517,35.62723047211397,2.0482254028320312,1
2018-02-22,40.60213088989258,40.523982238769534,39.217888259887694,39.623056173970134,39.586371742562235,0.0083593477404722,0.019718631043714966,55.694527599848,0.0366844314078989,-0.32188964643631307,42.46331033267161,35.97246618710378,3.20294189453125,1
2018-02-23,41.30824661254883,40.64214172363281,39.71170272827148,39.882316241443775,39.71391802922791,0.017391100101892265,0.015225698488466527,68.12593469029844,0.16839821221586249,-0.22383207470587796,42.50215499996155,36.92125045658142,4.938144683837891,1
2018-02-26,42.125,40.9500114440918,40.24270820617676,40.227344511990886,39.89251669372955,0.019772163052862446,0.015374065333347165,77.09817180864485,0.33482781826133845,-0.11210009611243468,42.56487531865734,37.92054109369617,5.310054779052734,0
2018-02-27,41.98848342895508,41.257879638671874,40.61177635192871,40.49828896075461,40.04777348893144,-0.003240749461007053,0.01297764495560617,71.81772678438854,0.45051547182316654,0.0004230174746855664,42.72375205944767,38.49980064440975,3.6906814575195312,0
2018-02-28,41.924930572509766,41.58975830078125,40.93612289428711,40.71777228564002,40.186822161789095,-0.0015135782780257845,0.013413506328221672,78.68795218013696,0.5309501238509213,0.10652843874993273,42.69772052734392,39.1745252612303,3.2434654235839844,0
2018-03-01,41.19056701660156,41.707445526123045,41.115713882446286,40.79050993655717,40.26117363251594,-0.017516154371158943,0.01507015941640929,81.74217533283095,0.5293363040412302,0.19109001180819224,42.505894508736986,39.725533256155586,1.7959098815917969,1
2018-03-02,41.475372314453125,41.74087066650391,41.19150619506836,40.895873379310395,40.3511142756224,0.0069143330252476876,0.011239199828674993,81.3490770302179,0.5447591036879942,0.2618238301841527,42.56775707100096,39.81525531913575,0.7579231262207031,1
2018-03-05,41.61893844604492,41.63965835571289,41.29483489990234,41.00711415880801,40.445027177135174,0.003461479031540149,0.011097568434310456,77.25000938990648,0.5620869816728344,0.32187646048188906,42.62324575446117,39.96642404534351,1.0332870483398438,0
2018-03-06,41.58363342285156,41.55868835449219,41.40828399658203,41.095809430199324,40.529368380521575,-0.0008482922561595663,0.010975920335567178,75.25615148658159,0.5664410496777492,0.37078937832106107,42.602719530128994,40.21384846303506,1.134490966796875,0
2018-03-07,41.19762420654297,41.41322708129883,41.50149269104004,41.1114732419445,40.57886881207872,-0.00928271977543138,0.01142290237255211,66.63780096890179,0.5326044298657848,0.4031523886300058,42.41110808937058,40.591877292709505,0.9320869445800781,1
2018-03-08,41.647178649902344,41.50454940795898,41.605997467041014,41.1938894585534,40.658002874139726,0.010912144863149065,0.011599292328113369,60.22793940528278,0.5358865844136744,0.4296992277867396,42.26082930504942,40.95116562903261,1.0450477600097656,1
2018-03-09,42.362728118896484,41.682020568847655,41.71144561767578,41.373710790913876,40.78427881819579,0.01718122312700321,0.011569717900641112,67.32449028772376,0.5894319727180886,0.4616457767730094,42.48247760707992,40.940413628271635,1.0544815063476562,1
2018-03-12,42.772281646728516,41.912689208984375,41.776173782348636,41.58887553796228,40.93153828697599,0.0096677798153737,0.010270032872101636,71.50320501729799,0.6573372509862878,0.5007840716156651,42.77618528004205,40.77616228465522,0.6472816467285156,0
2018-03-13,42.36036682128906,42.06803588867187,41.81336212158203,41.707566504627934,41.03737743766585,-0.009630415062764297,0.010788526333907431,68.6036624159587,0.6701890669620809,0.5346650706849483,42.87426909936047,40.752455143803594,0.3718833923339844,0
2018-03-14,42.0002555847168,42.22856216430664,41.82089462280273,41.75259559387237,41.10870174485481,-0.008501135934245174,0.011183754906710386,62.36475052561408,0.6438938490175588,0.5565108263514704,42.88638197012766,40.75540727547781,0.07532501220703125,1
2018-03-15,42.049678802490234,42.30906219482422,41.9068058013916,41.7983007028905,41.1784037491241,0.0011767361194683357,0.00928856835728063,57.41880469766277,0.6198969537663999,0.5691880518344563,42.88104382845961,40.93256777432359,0.8591117858886719,0
2018-03-16,41.901397705078125,42.21679611206055,41.9494083404541,41.81416178015014,41.23195885697255,-0.00352633127374391,0.009274704820544764,47.41709644555527,0.58220292317759,0.5717910261030831,42.87588530679852,41.022931374109675,0.426025390625,0
2018-03-19,41.26117706298828,41.9145751953125,41.913632202148435,41.72908720827908,41.23412316852927,-0.015279219242184228,0.010542518096201301,42.474392828807915,0.49496403974981007,0.5564256288324285,42.92093038156503,40.90633402273184,-0.3577613830566406,0
2018-03-20,41.2470588684082,41.69191360473633,41.8799747467041,41.654929002145096,41.235081368520305,-0.0003421665494061088,0.010543544817109696,42.91340717959189,0.4198476336247907,0.5291100297909009,42.95639973958506,40.80354975382314,-0.3365745544433594,0
2018-03-21,40.31260681152344,41.354383850097655,41.79147300720215,41.44841789589561,41.16674991985387,-0.02265499850221997,0.012424460614952613,41.19020569150256,0.28166797604173865,0.47962161904106854,43.208789505620175,40.374156508784125,-0.8850173950195312,0
2018-03-22,39.74301528930664,40.89305114746094,41.60105667114258,41.18604826411269,41.061288095368894,-0.014129364664504318,0.012027769218379648,33.556644552797025,0.1247601687437978,0.4086493289816144,43.52546630386074,39.67664703842442,-1.9041633605957031,0
2018-03-23,38.822689056396484,40.27730941772461,41.24705276489258,40.822454539848664,40.89546594433391,-0.02315693024826382,0.010587837408412177,26.869131451695353,-0.07301140448524279,0.31231718228824296,43.7608845925184,38.73322093726676,-3.5400390625,1
2018-03-26,40.665672302246094,40.15820846557617,41.03639183044434,40.798334195602116,40.87844419306814,0.047471808126746895,0.020218762869376537,44.154669356162955,-0.08010999746602465,0.23383174633738946,43.32515067283515,38.747632988053525,-2.106609344482422,0
2018-03-27,39.622955322265625,39.833387756347655,40.762650680541995,40.61750667662727,40.78544501745314,-0.025641208443094587,0.02124654786860525,40.74681802082913,-0.1679383408258701,0.15347772890473754,43.00189550876933,38.52340585231466,-2.7374114990234375,0
2018-03-28,39.18516540527344,39.60789947509765,40.48114166259766,40.397146481034376,40.66690578692131,-0.011048896111648165,0.021288999635475835,35.51251074100112,-0.26975930588693586,0.06883032194640286,42.73663468824596,38.22564863694936,-2.8150901794433594,1
2018-03-29,39.49115753173828,39.55752792358398,40.225289535522464,40.257763565758054,40.57981332357442,0.007808876734348713,0.021662134770565323,32.24680354495554,-0.3220497578163659,-0.009345694006150894,42.25960257660595,38.19097649443898,-2.558521270751953,0
2018-04-02,39.23224639892578,39.63943939208984,39.958374404907225,40.0999916939377,40.47999355137822,-0.00655617988924273,0.02164409853518549,27.698689748547636,-0.3800018574405186,-0.08347692669302445,41.69373548691131,38.22301332290314,-2.6691513061523438,1
2018-04-03,39.63473892211914,39.43325271606445,39.79573059082031,40.028414344427155,40.41738209735903,0.010259227042486607,0.02197792249479996,32.80883759046023,-0.388967752931876,-0.14457509194079476,41.27427954139635,38.31718164024427,-1.6264381408691406,1
2018-04-04,40.392642974853516,39.58719024658203,39.710289001464844,40.0844495183389,40.415549569766036,0.019122216352266852,0.02314881154625616,40.34490437600405,-0.3311000514271356,-0.18188008383806292,40.883260294337305,38.53731770859238,-0.8544158935546875,1
2018-04-05,40.6727409362793,39.8847053527832,39.74630241394043,40.17495589032973,40.434600782100354,0.006934380639567417,0.02205982304847863,41.95326349430552,-0.2596448917706269,-0.19743304542457574,41.019312153802694,38.47329267407816,0.3601341247558594,0
2018-04-06,39.63238525390625,39.912950897216795,39.73523941040039,40.09148348472611,40.37517740964154,-0.02557869615925168,0.023205792112155843,37.99204109945234,-0.28369392491542555,-0.2146852213227457,41.01029731038473,38.46018151041605,-0.11063003540039062,1
2018-04-09,40.02546310424805,40.07159423828125,39.855516815185545,40.081326503114106,40.349272646279054,0.009918097228403644,0.02186285031199333,43.28475412085805,-0.2679461431649486,-0.22533740569118627,40.96403004601171,38.74700358435938,1.2027740478515625,1
2018-04-10,40.778656005859375,40.300377655029294,39.866815185546876,40.18860796507492,40.38107882106278,0.01881784352249971,0.016692077920248023,47.643821327322875,-0.19247085598785674,-0.21876409575052036,41.013668093286206,38.71996227780755,0.11298370361328125,0
2018-04-11,40.58800506591797,40.33945007324219,39.96332015991211,40.25005367289693,40.39640669105205,-0.00467526295898546,0.014185815782036992,51.497367152584026,-0.1463530181551178,-0.20428188023143987,41.17930191997919,38.74733839984503,0.9650497436523438,1
2018-04-12,40.98813247680664,40.40252838134766,40.14361686706543,40.36360425811381,40.44023823073758,0.00985826749156149,0.013490697095907006,56.896918953595396,-0.07663397262376748,-0.1787522987099054,41.38127103316162,38.90596270096925,1.8029670715332031,1
2018-04-13,41.12701416015625,40.701454162597656,40.30720252990723,40.48105193535111,40.49111052180562,0.003388338891219256,0.013445885919060076,63.97378023644608,-0.010058586454512408,-0.1450135562588268,41.59307222943241,39.02133283038205,1.6358566284179688,1
2018-04-16,41.38356018066406,40.97307357788086,40.52233390808105,40.61989935770695,40.55721790394329,0.0062378955960376015,0.012912203222393634,55.39057075485751,0.06268145376365908,-0.10347455425432964,41.726121818417354,39.31854599774475,2.1513137817382812,1
2018-04-17,41.95316696166992,41.20797576904297,40.754176712036134,40.82501745062433,40.66062153784897,0.013764083576163655,0.013104047057788431,68.83569479348145,0.1643959127753618,-0.04990046084839136,42.08457924261631,39.42377418145596,2.3184280395507812,0
2018-04-18,41.8590202331543,41.462178802490236,40.90081443786621,40.98409480178279,40.74939181157529,-0.0022440910980962014,0.012410161536107763,72.88481893850302,0.23470299020749508,0.007020229362785929,42.37011220615344,39.431516669578976,1.4663772583007812,0
2018-04-19,40.6727409362793,41.39910049438477,40.90081443786621,40.93619420708994,40.743713968960776,-0.028339872511765396,0.015894401997807457,58.7885731666556,0.19248023812916415,0.04411223111606158,42.37011220615344,39.431516669578976,0.0,0
2018-04-20,39.00627899169922,40.97495346069336,40.838203811645506,40.6392841739529,40.61501508175622,-0.04097245246369974,0.01908458840527481,48.61025608300363,0.024269092196682607,0.040143603332185786,42.5764701131547,39.099937510136314,-0.6261062622070312,0
2018-04-23,38.8932991027832,40.47690124511719,40.72498741149902,40.37067108608064,40.487480564795256,-0.002896453900154361,0.018663925329895758,45.271616170953976,-0.11680947871461456,0.008752986922825716,42.81118110018855,38.638793722809496,-1.1321640014648438,0
2018-04-24,38.351959228515625,39.75665969848633,40.482317733764646,40.06010003107064,40.329293799144914,-0.013918589750820054,0.017289517522488945,36.61626434374654,-0.269193768074274,-0.04683636407659422,43.04980296725535,37.91483250027394,-2.42669677734375,1
2018-04-25,38.51905822753906,39.08866729736328,40.27542304992676,39.82301667668116,40.19520227532226,0.004356987293081982,0.01759840962937457,35.66265782313651,-0.3721855986410958,-0.11190621098949455,43.123199564959535,37.42764653489398,-2.0689468383789062,1
2018-04-26,38.6532096862793,38.68476104736328,40.041930770874025,39.64304637046549,40.08098060205982,0.0034827294568775535,0.01710582565752818,42.587104446784316,-0.4379342315943262,-0.1771118151104609,43.01032389812491,37.07353764362314,-2.3349227905273438,0
2018-04-27,38.206016540527344,38.5247085571289,39.74983100891113,39.421964858167314,39.94209437527964,-0.011569366409193482,0.016873841121891154,36.3377363970881,-0.5201295171123235,-0.24571535551083343,42.81689673261395,36.68276528520831,-2.9209976196289062,1
2018-04-30,38.89801025390625,38.52565078735351,39.50127601623535,39.341356457511765,39.86475481073346,0.0181121659894814,0.018284185416000232,35.74719396074204,-0.5233983532216939,-0.30125195505300556,42.37678479004554,36.62576724242516,-2.4855499267578125,1
2018-05-01,39.801856994628906,38.81563034057617,39.28614501953125,39.412202693991325,39.86009571324423,0.02323632326750924,0.019619718477645605,44.62327101652853,-0.44789301925290204,-0.3305801678929849,41.616619968970866,36.95567007009163,-2.1513099670410156,1
2018-05-02,41.56009292602539,39.42383728027344,39.25625228881836,39.742647345073486,39.9860214327095,0.04417472108484155,0.025091997113266366,53.2989741531659,-0.24337408763601331,-0.3131389518415906,41.443307316881956,37.06919726075476,-0.29892730712890625,1
2018-05-03,41.63541793823242,40.02027893066406,39.35251998901367,40.03384282094409,40.10819895163712,0.0018124360872124878,0.023098412918779856,52.95404784903646,-0.07435613069303315,-0.2653823876118791,41.87561651805697,36.82942345997037,0.962677001953125,1
2018-05-04,43.2689208984375,41.032859802246094,39.7787841796875,40.53154714055846,40.34232650325197,0.039233494968837324,0.020013596820539842,59.44364872032785,0.18922063730649086,-0.1744617826282051,43.289076213506824,36.26849214586817,4.262641906738281,1
2018-05-07,43.581966400146484,41.96965103149414,40.247650909423825,41.00084241126431,40.58229982894786,0.007234881185129938,0.019504279708710624,58.37377250826434,0.4185425823164479,-0.05586090963927451,44.42199524618292,36.073306572664734,4.688667297363281,1
2018-05-08,43.79145812988281,42.76757125854492,40.79160079956055,41.43016790643639,40.82001525864675,0.004806844367986729,0.017584883891723274,59.81835413965334,0.61015264778964,0.07734180184650838,45.274293283178395,36.3089083159427,5.4394989013671875,1
2018-05-09,44.09978485107422,43.275509643554685,41.349673461914065,41.84087820561144,41.062961154382116,0.007040795953332513,0.017450002814536052,69.11774156822771,0.7779170512293234,0.2174568517230714,45.9625962660669,36.73675065776123,5.580726623535156,1
2018-05-10,44.730594635009766,43.894544982910155,41.95741195678711,42.28544996398041,41.33463770850268,0.014304146518306249,0.017073574697932324,86.10488882900528,0.9508122554777287,0.3641279324740029,46.59274141156691,37.32208250200731,6.077384948730469,0
2018-05-11,44.56046676635742,44.15285415649414,42.59285697937012,42.635452548961496,41.57358800908452,-0.0038033893812622344,0.015873366676811527,85.48860390829617,1.0618645398769786,0.503675253954598,46.6485334458947,38.53718051284554,6.354450225830078,0
2018-05-14,44.45650100708008,44.32776107788086,43.1487060546875,42.915613850210505,41.78713712004715,-0.0023331389193579355,0.01680536497012971,90.44288125287159,1.1284767301633565,0.6286355491963497,46.39700447383005,39.90040763554495,5.558490753173828,0
2018-05-15,44.05246353149414,44.37996215820313,43.57376670837402,43.090513801177224,41.95493907645063,-0.009088377772276557,0.01781791942258577,85.54321080222275,1.1355747247265953,0.7300233843023988,45.83938992383729,41.30814349291076,4.250606536865234,1
2018-05-16,44.46358871459961,44.4527229309082,43.86411628723145,43.3017560955499,42.14076497557278,0.0093326263765372,0.013300004266250897,86.03994037337624,1.160991119977119,0.8162169314373429,45.68293538752971,42.04529718693318,2.9034957885742188,0
2018-05-17,44.18241882324219,44.34308776855469,44.11881637573242,43.43724266904102,42.29199859391866,-0.0063235986902042685,0.013878935979904696,87.84926566513403,1.1452440751223563,0.8820223601743457,45.04467463027799,43.192958121186855,2.5470008850097656,0
2018-05-18,44.021751403808594,44.23534469604492,44.19409942626953,43.527167089774494,42.42012843168828,-0.0036364559413636366,0.0077581708455727654,84.79063835254235,1.1070386580862106,0.9270256197567187,44.91185961567493,43.476339236864135,0.7528305053710938,1
2018-05-21,44.333648681640625,44.21077423095703,44.26926765441895,43.65124118083082,42.5618706724255,0.007085071990230896,0.0077465461104289654,83.46111466633018,1.0893705084053238,0.9594945974864398,44.84562357421435,43.69291173462354,0.7516822814941406,0
2018-05-22,44.222591400146484,44.2447998046875,44.312380981445315,43.739141214571696,42.68488702262705,-0.0025050336436696075,0.00776978892199286,75.97787653438739,1.0542541919446435,0.9784465163780807,44.78506032797945,43.83970163491118,0.4311332702636719,1
2018-05-23,44.50612258911133,44.25330657958985,44.35301475524902,43.857138349116255,42.81979336088514,0.006411455773799535,0.007717863505730537,76.91576951965378,1.037344988231112,0.990226210748687,44.81418988737072,43.89183962312732,0.4063377380371094,0
2018-05-24,44.45650100708008,44.30812301635742,44.325605392456055,43.949347988803,42.94103096430699,-0.0011149383308306504,0.006128891908149433,65.83915461284464,1.0083170244960087,0.9938443734981514,44.71385830981079,43.93735247510132,-0.2740936279296875,1
2018-05-25,44.55811309814453,44.41539535522461,44.32537002563477,44.043004159470925,43.060814826072736,0.002285652014050177,0.006077261706159472,63.79735560254885,0.982189333398189,0.9915133654781589,44.71299249482974,43.937747556439795,-0.002353668212890625,0
2018-05-29,44.397438049316406,44.42815322875977,44.3194637298584,44.097532450216384,43.15982395372041,-0.003605966178913844,0.006144774359476399,58.685083573713925,0.9377084964959721,0.9807523916817216,44.69993990773753,43.93898755197927,-0.059062957763671875,0
2018-05-30,44.30292892456055,44.44422073364258,44.34451026916504,44.129131907807796,43.24449839600487,-0.0021287067206643417,0.005359595593961888,53.10161904129552,0.8846335118029245,0.9615286157059623,44.676792463089086,44.012228075241,0.25046539306640625,0
2018-05-31,44.15407180786133,44.373810577392575,44.31355857849121,44.13296881550834,43.31187420429054,-0.0033599836469659916,0.00448865759242527,39.67860899020666,0.8210946112178021,0.9334418148083303,44.6541024811715,43.97301467581092,-0.30951690673828125,1
2018-06-01,44.95034408569336,44.47257919311524,44.390351104736325,44.258718857075266,43.43324234365372,0.01803394897070998,0.006998537315484132,55.701630089147244,0.8254765134215489,0.9118487545309741,44.90254033305965,43.878161876413,0.7679252624511719,1
2018-06-04,45.32603073120117,44.626162719726565,44.520779037475585,44.422920683863865,43.573448890879455,0.008357814676381636,0.007001290588072948,61.77994832041344,0.84947179298441,0.8993733622216613,45.23873175337283,43.80282632157834,1.3042793273925781,1
2018-06-05,45.67572021484375,44.88181915283203,44.654986190795896,44.61565907324539,43.729172692654586,0.007714981391517828,0.007045363356171539,72.31973043882368,0.886486380590803,0.8967959658954897,45.661306657353094,43.6486657242387,1.342071533203125,1
2018-06-06,45.83403015136719,45.18803939819336,44.81613006591797,44.803100777571814,43.885088059966634,0.0034659538104444554,0.0067739222214519956,70.25149411654617,0.9180127176051798,0.9010393162374278,46.01279912891689,43.619461002919046,1.6114387512207031,0
2018-06-07,45.71116638183594,45.49945831298828,44.93663444519043,44.942803178227834,44.02035312084585,-0.002680623308172758,0.006963069611602811,73.69967355821545,0.9224500573819867,0.9053214644663397,46.2330929068226,43.64017598355826,1.2050437927246094,0
2018-06-08,45.2952995300293,45.56844940185547,45.02051429748535,44.99703338619729,44.114793595600176,-0.009097708169002017,0.007849754914702948,68.29574113389282,0.8822397905971116,0.9007051296924942,46.28710454950327,43.75392404546743,0.8387985229492188,0
2018-06-11,45.18426513671875,45.540096282958984,45.083129501342775,45.0258382708929,44.19401370975711,-0.0024513447192668902,0.00796586859556675,62.968347981445206,0.8318245611357895,0.8869290159811533,46.30938981090136,43.85686919178419,0.6261520385742188,1
2018-06-12,45.43234634399414,45.49142150878906,45.18662033081055,45.088377974446935,44.28574205303392,0.0054904335950745065,0.007846026705599125,67.70402079397618,0.8026359214130139,0.8700703970675254,46.32738681743594,44.04585384418516,1.0349082946777344,0
2018-06-13,45.059024810791016,45.33642044067383,45.262229919433594,45.08386210311525,44.34302225731222,-0.008217086794868433,0.00844426079238302,57.88418398097439,0.7408398458030305,0.8442242868146266,46.22975492102814,44.29470491783905,0.7560958862304688,1
2018-06-14,45.08266067504883,45.21071929931641,45.355088806152345,45.08367726802811,44.39781028825567,0.0005245533909592481,0.008271906621272513,58.99547332770697,0.6858669797724417,0.8125528254061896,45.96033931423704,44.74983829806765,0.9285888671875,0
2018-06-15,44.619537353515625,45.07556686401367,45.32200813293457,45.01227112733389,44.41423451531196,-0.010272759295893108,0.006957691461243231,50.79939392615511,0.5980366120219287,0.7696495827293375,46.04941226660715,44.59460399926199,-0.3308067321777344,0
2018-06-18,44.595916748046875,44.9578971862793,45.24899673461914,44.948216607443584,44.42769245847751,-0.0005293780901761691,0.006195674534383262,52.678617394796184,0.520524148966075,0.7198244959766851,46.10907389287891,44.38891957635937,-0.7301139831542969,0
2018-06-19,43.87525177001953,44.646478271484376,45.06894989013672,44.78314509399373,44.38677092599914,-0.016159887060936073,0.006777782130725722,45.0626369067594,0.396374167994594,0.655134430380267,46.23233809380305,43.90556168647039,-1.8004684448242188,1
2018-06-20,44.0666389465332,44.448001098632815,44.89221076965332,44.67291337899981,44.363057446038695,0.004362075858091119,0.006892311229395038,49.000437853575484,0.30985593296111347,0.5860787308964363,46.075844441852404,43.70857709745423,-1.7673912048339844,0
2018-06-21,43.820899963378906,44.195648956298825,44.70318412780762,44.54183439198121,44.322897632508344,-0.005576531113535954,0.006896073450417538,35.22839641063558,0.21893675947286795,0.5126503366117227,45.90908302592067,43.49728522969456,-1.8902664184570312,0
2018-06-22,43.69330978393555,44.01040344238281,44.542985153198245,44.411292144589574,44.276261495577025,-0.002911628459250859,0.006681304967792128,27.164283900267407,0.13503064901254902,0.437126399091888,45.82266232937494,43.26330797702155,-1.60198974609375,0
2018-06-25,43.04353713989258,43.699927520751956,44.328912353515626,44.20086829771311,44.18494858034114,-0.014871215919693648,0.007547597707627271,16.036447725019727,0.015919717371964737,0.3528850627479034,45.82904174955892,42.828782957472335,-2.140727996826172,1
2018-06-26,43.57752990722656,43.64038314819336,44.14343070983887,44.1049700837921,44.13995460455487,0.01240587560447226,0.008808368128845735,23.457274292062962,-0.03498452076277658,0.2753111460457674,45.487776576183016,42.79908484349472,-1.8548164367675781,0
2018-06-27,43.51374435424805,43.52980422973633,43.98890266418457,44.01401227924686,44.0935686600877,-0.001463725757616663,0.00871816196482308,23.787889957017015,-0.0795563808408346,0.204337640668447,45.215596730650994,42.76220859771815,-1.5452804565429688,1
2018-06-28,43.83035659790039,43.53169555664063,43.86367225646973,43.98575755903971,44.07407147029605,0.007276143396780288,0.00930198216000989,32.101496288176236,-0.08831391125633559,0.14580733028349052,44.819997391144476,42.90734712179498,-1.2523040771484375,0
2018-06-29,43.73820495605469,43.54067459106445,43.775539016723634,43.947672543195864,44.04919246924113,-0.0021024616042051303,0.008921184088067855,32.250303885046236,-0.10151992604526328,0.09634187901773976,44.57121909935982,42.979858934087446,-0.8813323974609375,1
2018-07-02,44.227317810058594,43.77743072509766,43.73867912292481,43.99069489194398,44.06238693893131,0.011182737254428643,0.009849910734792942,36.0351646252994,-0.07169204698733012,0.06273509381672579,44.38571964187976,43.091638603969855,-0.36859893798828125,0
2018-07-03,43.4570426940918,43.753333282470706,43.69685821533203,43.908594553812875,44.017546624498756,-0.01741627469418039,0.010073280403119897,32.99910451289874,-0.10895207068588064,0.028397660916204503,44.35856151629062,43.035154914373436,-0.4182090759277344,1
2018-07-05,43.80673599243164,43.81193161010742,43.670867919921875,43.89292400590807,44.001931022123415,0.00804687288091488,0.01035118284253653,37.33578886469033,-0.10900701621534381,0.0009167254898948402,44.28685699406794,43.05487884577581,-0.2599029541015625,1
2018-07-06,44.41397476196289,43.92865524291992,43.73017539978027,43.97308566068574,44.032452780630045,0.013861767049619056,0.011099048112968803,48.01643188167867,-0.0593671199443051,-0.01114004359694515,44.50427562491745,42.9560751746431,0.5930747985839844,1
